BUR,BUR V186 PDZ PDZ078 EDITS L67,L67,,,,TEC,(BUR VNY WHP) TO (L67),PQ50,,BURN12,3,ZLA,ZLA
BUR,BUR V186 V264 POM V197 PDZ PDZ078 EDITS L67,L67,,,,TEC,(BUR VNY WHP) TO (L67),JM70,,BURN13,4,ZLA,ZLA
BUR,BUR VNY095 PURMS LAX,LAX,,,,TEC,(BUR VNY WHP) TO (LAX),JMPQ50,,BURN4,5,ZLA,ZLA
BUR,BUR VNY SMO LAX,LAX,,,,TEC,(BUR VNY WHP) TO (LAX (LAXE)),JM50PQ40,,BURN5,6,ZLA,ZLA
BUR,BUR V186 BAYJY V363 DANAH SXC065 SXC LAX,LAX,,,,TEC,(BUR VNY WHP) TO (AVX (LAXE)),JM50,,BURN18,7,ZLA,ZLA
BUR,BUR V186 BAYJY V363 DANAH V23 OCN LAX,LAX,,,,TEC,(BUR VNY WHP) TO (CRQ NFG NKX OKB (LAXE)),JM70,,BURN28,8,ZLA,ZLA
BUR,BUR V186 ADAMM V394 SLI LAX,LAX,,,,TEC,(BUR VNY WHP) TO (FUL SLI TOA (LAXE)),JM50,,BURN22,9,ZLA,ZLA
BUR,BUR VNY095 ELMOO LAX,LAX,,,,TEC,(BUR VNY WHP) TO (HHR (LAXE)),JMPQ50,,BURN3,10,ZLA,ZLA
BUR,BUR V186 ADAMM V394 SLI LAX,LAX,,,,TEC,(BUR VNY WHP) TO (LGB (LAXE)),M50,,BURN24,11,ZLA,ZLA
BUR,BUR V186 BAYJY V363 DANAH V23 SLI LAX,LAX,,,,TEC,(BUR VNY WHP) TO (LGB (LAXE)),J70,,BURN25,12,ZLA,ZLA
BUR,BUR V186 BAYJY V363 DANAH V23 KELPS MZB LAX,LAX,,,,TEC,(BUR VNY WHP) TO (MYF NRS NZY SAN SDM SEE (LAXE)),J110M90,,BURN31,13,ZLA,ZLA
BUR,BUR V186 BAYJY V363 DANAH V23 OCN V208 JLI LAX,LAX,,,,TEC,(BUR VNY WHP) TO (RNM (LAXE)),JM70,,BURN37,14,ZLA,ZLA
BUR,BUR V186 POM164 V25 REDIN V165 SARGS LAX,LAX,,,,TEC,(BUR VNY WHP) TO (SAN (SANE) (LAXE)),JM70,,BURN34,15,ZLA,ZLA
BUR,BUR V186 BAYJY V363 POXKU V8 SLI LAX,LAX,,,,TEC,(BUR VNY WHP) TO (SNA (LAXE)),JM50,,BURN23,16,ZLA,ZLA
BUR,BUR V186 ADAMM V394 SLI LGB,LGB,,,,TEC,(BUR VNY WHP) TO (LGB FUL SLI TOA),PQ50,,BURN19,7,ZLA,ZLA
BUR,BUR TWINE V518 KIMMO V459 SLI LGB,LGB,,,,TEC,(BUR VNY WHP) TO (LGB SNA FUL SLI TOA),JM90,,BURN21,8,ZLA,ZLA
BUR,BUR V186 ADAMM V394 SLI LGB,LGB,,,,TEC,(BUR VNY WHP) TO (LGB (LAXE)),M50,,BURN24,9,ZLA,ZLA
BUR,BUR V186 BAYJY V363 DANAH V23 SLI LGB,LGB,,,,TEC,(BUR VNY WHP) TO (LGB (LAXE)),J70,,BURN25,10,ZLA,ZLA
BUR,BUR V186 HAILE V66 MZB MYF,MYF,,,,TEC,(BUR VNY WHP) TO (MYF NRS NZY SAN SDM SEE),PQ90,,BURN29,6,ZLA,ZLA
BUR,BUR TWINE V518 KIMMO V459 SLI SLI171 LAX118 CARDI MZB320 MZB MYF,MYF,,,,TEC,(BUR VNY WHP) TO (MYF NRS NZY SAN SDM SEE),J110,,BURN30B,7,ZLA,ZLA
BUR,BUR V186 BAYJY V363 DANAH V23 KELPS MZB MYF,MYF,,,,TEC,(BUR VNY WHP) TO (MYF NRS NZY SAN SDM SEE (LAXE)),J110M90,,BURN31,8,ZLA,ZLA
BUR,BUR TWINE V518 KIMMO V459 SLI V23 KELPS MZB MYF,MYF,,,,TEC,(BUR VNY WHP) TO (MYF NRS NZY SAN SDM SEE),M90,,BURN30A,9,ZLA,ZLA
BUR,BUR V186 ROBNN V458 OCN NFG,NFG,,,,TEC,(BUR VNY WHP) TO (CRQ NFG NKX OKB),PQ70,,BURN26,1,ZLA,ZLA
BUR,BUR TWINE V518 KIMMO V459 SLI V23 OCN NFG,NFG,,,,TEC,(BUR VNY WHP) TO (CRQ NFG NKX OKB),JM90,,BURN27,2,ZLA,ZLA
BUR,BUR V186 BAYJY V363 DANAH V23 OCN NFG,NFG,,,,TEC,(BUR VNY WHP) TO (CRQ NFG NKX OKB (LAXE)),JM70,,BURN28,3,ZLA,ZLA
BUR,BUR V186 ROBNN V458 OCN NKX,NKX,,,,TEC,(BUR VNY WHP) TO (CRQ NFG NKX OKB),PQ70,,BURN26,1,ZLA,ZLA
BUR,BUR TWINE V518 KIMMO V459 SLI V23 OCN NKX,NKX,,,,TEC,(BUR VNY WHP) TO (CRQ NFG NKX OKB),JM90,,BURN27,2,ZLA,ZLA
BUR,BUR V186 BAYJY V363 DANAH V23 OCN NKX,NKX,,,,TEC,(BUR VNY WHP) TO (CRQ NFG NKX OKB (LAXE)),JM70,,BURN28,3,ZLA,ZLA
BUR,BUR V186 HAILE V66 MZB NRS,NRS,,,,TEC,(BUR VNY WHP) TO (MYF NRS NZY SAN SDM SEE),PQ90,,BURN29,1,ZLA,ZLA
BUR,BUR TWINE V518 KIMMO V459 SLI SLI171 LAX118 CARDI MZB320 MZB NRS,NRS,,,,TEC,(BUR VNY WHP) TO (MYF NRS NZY SAN SDM SEE),J110,,BURN30B,2,ZLA,ZLA
BUR,BUR V186 BAYJY V363 DANAH V23 KELPS MZB NRS,NRS,,,,TEC,(BUR VNY WHP) TO (MYF NRS NZY SAN SDM SEE (LAXE)),J110M90,,BURN31,3,ZLA,ZLA
BUR,BUR TWINE V518 KIMMO V459 SLI V23 KELPS MZB NRS,NRS,,,,TEC,(BUR VNY WHP) TO (MYF NRS NZY SAN SDM SEE),M90,,BURN30A,4,ZLA,ZLA
BUR,BUR FIM NTD,NTD,,,,TEC,(BUR VNY WHP) TO (OXR CMA NTD),JMPQ40,,BURN38,1,ZLA,ZLA
BUR,BUR V186 HAILE V66 MZB NZY,NZY,,,,TEC,(BUR VNY WHP) TO (MYF NRS NZY SAN SDM SEE),PQ90,,BURN29,1,ZLA,ZLA
BUR,BUR TWINE V518 KIMMO V459 SLI SLI171 LAX118 CARDI MZB320 MZB NZY,NZY,,,,TEC,(BUR VNY WHP) TO (MYF NRS NZY SAN SDM SEE),J110,,BURN30B,2,ZLA,ZLA
BUR,BUR V186 BAYJY V363 DANAH V23 KELPS MZB NZY,NZY,,,,TEC,(BUR VNY WHP) TO (MYF NRS NZY SAN SDM SEE (LAXE)),J110M90,,BURN31,3,ZLA,ZLA
BUR,BUR TWINE V518 KIMMO V459 SLI V23 KELPS MZB NZY,NZY,,,,TEC,(BUR VNY WHP) TO (MYF NRS NZY SAN SDM SEE),M90,,BURN30A,4,ZLA,ZLA
BUR,BUR V186 ROBNN V458 OCN OKB,OKB,,,,TEC,(BUR VNY WHP) TO (CRQ NFG NKX OKB),PQ70,,BURN26,1,ZLA,ZLA
BUR,BUR TWINE V518 KIMMO V459 SLI V23 OCN OKB,OKB,,,,TEC,(BUR VNY WHP) TO (CRQ NFG NKX OKB),JM90,,BURN27,2,ZLA,ZLA
BUR,BUR V186 BAYJY V363 DANAH V23 OCN OKB,OKB,,,,TEC,(BUR VNY WHP) TO (CRQ NFG NKX OKB (LAXE)),JM70,,BURN28,3,ZLA,ZLA
BUR,BUR V186 PDZ ONT,ONT,,,,TEC,(BUR VNY WHP) TO (CNO EMT REI L65 AJO ONT POC RAL RIR RIV SBD),PQ50,,BURN8,1,ZLA,ZLA
BUR,BUR V186 V264 POM V197 PDZ ONT,ONT,,,,TEC,(BUR VNY WHP) TO (CNO EMT REI L65 AJO ONT POC RAL RIR RIV SBD),JM70,,BURN9,2,ZLA,ZLA
BUR,BUR DAG EED J6 DRK J96 IRK BDF5 ORD,ORD,0000-2359,,,H,,,ALL OTHER JETS,,2,ZLA,ZAU
BUR,BUR TRM J78 DRK J96 IRK BENKY1 ORD,ORD,,,,H,,,(TURBOJETS - RNAV 1),,3,ZLA,ZAU
BUR,BUR FIM OXR,OXR,,,,TEC,(BUR VNY WHP) TO (OXR CMA NTD),JMPQ60,,BURN38,3,ZLA,ZLA
BUR,BUR V186 PDZ POC,POC,,,,TEC,(BUR VNY WHP) TO (CNO EMT REI L65 AJO ONT POC RAL RIR RIV SBD),PQ50,,BURN8,1,ZLA,ZLA
BUR,BUR V186 V264 POM V197 PDZ POC,POC,,,,TEC,(BUR VNY WHP) TO (CNO EMT REI L65 AJO ONT POC RAL RIR RIV SBD),JM70,,BURN9,2,ZLA,ZLA
BUR,BUR OBH J100 DBQ BAE MKG LAN SPRTN3 PTK,PTK,1100-0300,,,H,(BUR OBH),,,,1,ZLA,ZOB
BUR,BUR V186 PDZ RAL,RAL,,,,TEC,(BUR VNY WHP) TO (CNO EMT REI L65 AJO ONT POC RAL RIR RIV SBD),PQ50,,BURN8,1,ZLA,ZLA
BUR,BUR V186 V264 POM V197 PDZ RAL,RAL,,,,TEC,(BUR VNY WHP) TO (CNO EMT REI L65 AJO ONT POC RAL RIR RIV SBD),JM70,,BURN9,2,ZLA,ZLA
BUR,BUR V186 PDZ REI,REI,,,,TEC,(BUR VNY WHP) TO (CNO EMT REI L65 AJO ONT POC RAL RIR RIV SBD),PQ50,,BURN8,1,ZLA,
BUR,BUR V186 V264 POM V197 PDZ REI,REI,,,,TEC,(BUR VNY WHP) TO (CNO EMT REI L65 AJO ONT POC RAL RIR RIV SBD),JM70,,BURN9,2,ZLA,
BUR,BUR V186 PDZ RIR,RIR,,,,TEC,(BUR VNY WHP) TO (CNO EMT REI L65 AJO ONT POC RAL RIR RIV SBD),PQ50,,BURN8,1,ZLA,ZLA
BUR,BUR V186 V264 POM V197 PDZ RIR,RIR,,,,TEC,(BUR VNY WHP) TO (CNO EMT REI L65 AJO ONT POC RAL RIR RIV SBD),JM70,,BURN9,2,ZLA,ZLA
BUR,BUR V186 PDZ RIV,RIV,,,,TEC,(BUR VNY WHP) TO (CNO EMT REI L65 AJO ONT POC RAL RIR RIV SBD),PQ50,,BURN8,1,ZLA,ZLA
BUR,BUR V186 V264 POM V197 PDZ RIV,RIV,,,,TEC,(BUR VNY WHP) TO (CNO EMT REI L65 AJO ONT POC RAL RIR RIV SBD),JM70,,BURN9,2,ZLA,ZLA
BUR,BUR V186 ROBNN V208 JLI RNM,RNM,,,,TEC,(BUR VNY WHP) TO (RNM),PQ70,,BURN35,5,ZLA,ZLA
BUR,BUR TWINE V518 KIMMO V459 SLI V23 OCN V208 JLI RNM,RNM,,,,TEC,(BUR VNY WHP) TO (RNM),JM90,,BURN36,6,ZLA,ZLA
BUR,BUR V186 BAYJY V363 DANAH V23 OCN V208 JLI RNM,RNM,,,,TEC,(BUR VNY WHP) TO (RNM (LAXE)),JM70,,BURN37,7,ZLA,ZLA
BUR,BUR V186 BAYJY V363 DANAH V165 SARGS SAN,SAN,,,,TEC,(BUR VNY WHP) TO (SAN (SANE)),PQ50,,BURN32,11,ZLA,ZLA
BUR,BUR TWINE V518 KIMMO V459 SLI V165 SARGS SAN,SAN,,,,TEC,(BUR VNY WHP) TO (SAN (SANE)),J110M90,,BURN33,12,ZLA,ZLA
BUR,BUR V186 POM164 V25 REDIN V165 SARGS SAN,SAN,,,,TEC,(BUR VNY WHP) TO (SAN (SANE) (LAXE)),JM70,,BURN34,13,ZLA,ZLA
BUR,BUR V186 HAILE V66 MZB SAN,SAN,,,,TEC,(BUR VNY WHP) TO (MYF NRS NZY SAN SDM SEE),PQ90,,BURN29,14,ZLA,ZLA
BUR,BUR TWINE V518 KIMMO V459 SLI SLI171 LAX118 CARDI MZB320 MZB SAN,SAN,,,,TEC,(BUR VNY WHP) TO (MYF NRS NZY SAN SDM SEE),J110,,BURN30B,15,ZLA,ZLA
BUR,BUR V186 BAYJY V363 DANAH V23 KELPS MZB SAN,SAN,,,,TEC,(BUR VNY WHP) TO (MYF NRS NZY SAN SDM SEE (LAXE)),J110M90,,BURN31,16,ZLA,ZLA
BUR,BUR TWINE V518 KIMMO V459 SLI V23 KELPS MZB SAN,SAN,,,,TEC,(BUR VNY WHP) TO (MYF NRS NZY SAN SDM SEE),M90,,BURN30A,17,ZLA,ZLA
BUR,BUR FIM V186 DEANO V27 KWANG SBA,SBA,,,,TEC,(BUR VNY WHP) TO (SBA),JMPQ60,,BURN39,3,ZLA,ZLA
BUR,BUR V186 PDZ SBD,SBD,,,,TEC,(BUR VNY WHP) TO (CNO EMT REI L65 AJO ONT POC RAL RIR RIV SBD),PQ50,,BURN8,1,ZLA,ZLA
BUR,BUR V186 V264 POM V197 PDZ SBD,SBD,,,,TEC,(BUR VNY WHP) TO (CNO EMT REI L65 AJO ONT POC RAL RIR RIV SBD),JM70,,BURN9,2,ZLA,ZLA
BUR,BUR V186 HAILE V66 MZB SDM,SDM,,,,TEC,(BUR VNY WHP) TO (MYF NRS NZY SAN SDM SEE),PQ90,,BURN29,1,ZLA,ZLA
BUR,BUR TWINE V518 KIMMO V459 SLI SLI171 LAX118 CARDI MZB320 MZB SDM,SDM,,,,TEC,(BUR VNY WHP) TO (MYF NRS NZY SAN SDM SEE),J110,,BURN30B,2,ZLA,ZLA
BUR,BUR V186 BAYJY V363 DANAH V23 KELPS MZB SDM,SDM,,,,TEC,(BUR VNY WHP) TO (MYF NRS NZY SAN SDM SEE (LAXE)),J110M90,,BURN31,3,ZLA,ZLA
BUR,BUR TWINE V518 KIMMO V459 SLI V23 KELPS MZB SDM,SDM,,,,TEC,(BUR VNY WHP) TO (MYF NRS NZY SAN SDM SEE),M90,,BURN30A,4,ZLA,ZLA
BUR,BUR V186 HAILE V66 MZB SEE,SEE,,,,TEC,(BUR VNY WHP) TO (MYF NRS NZY SAN SDM SEE),PQ90,,BURN29,1,ZLA,ZLA
BUR,BUR TWINE V518 KIMMO V459 SLI SLI171 LAX118 CARDI MZB320 MZB SEE,SEE,,,,TEC,(BUR VNY WHP) TO (MYF NRS NZY SAN SDM SEE),J110,,BURN30B,2,ZLA,ZLA
BUR,BUR V186 BAYJY V363 DANAH V23 KELPS MZB SEE,SEE,,,,TEC,(BUR VNY WHP) TO (MYF NRS NZY SAN SDM SEE (LAXE)),J110M90,,BURN31,3,ZLA,ZLA
BUR,BUR TWINE V518 KIMMO V459 SLI V23 KELPS MZB SEE,SEE,,,,TEC,(BUR VNY WHP) TO (MYF NRS NZY SAN SDM SEE),M90,,BURN30A,4,ZLA,ZLA
BUR,BUR V186 ADAMM V394 SLI SLI,SLI,,,,TEC,(BUR VNY WHP) TO (FUL SLI TOA (LAXE)),JM50,,BURN22,1,ZLA,ZLA
BUR,BUR V186 ADAMM V394 SLI SLI,SLI,,,,TEC,(BUR VNY WHP) TO (LGB FUL SLI TOA),PQ50,,BURN19,2,ZLA,ZLA
BUR,BUR TWINE V518 KIMMO V459 SLI SLI,SLI,,,,TEC,(BUR VNY WHP) TO (LGB SNA FUL SLI TOA),JM90,,BURN21,3,ZLA,ZLA
BUR,BUR VNY095 DARTS SMO,SMO,,,,TEC,(BUR VNY WHP) TO (SMO),JMPQ50,,BURN6,3,ZLA,ZLA
BUR,BUR V186 BAYJY V363 POXKU V8 SLI SNA,SNA,,,,TEC,(BUR VNY WHP) TO (SNA),PQ50,,BURN20,3,ZLA,ZLA
BUR,BUR V186 BAYJY V363 POXKU V8 SLI SNA,SNA,,,,TEC,(BUR VNY WHP) TO (SNA (LAXE)),JM50,,BURN23,4,ZLA,ZLA
BUR,BUR TWINE V518 KIMMO V459 SLI SNA,SNA,,,,TEC,(BUR VNY WHP) TO (LGB SNA FUL SLI TOA),JM90,,BURN21,5,ZLA,ZLA
BUR,BUR V186 ADAMM V394 SLI TOA,TOA,,,,TEC,(BUR VNY WHP) TO (FUL SLI TOA (LAXE)),JM50,,BURN22,1,ZLA,ZLA
BUR,BUR V186 ADAMM V394 SLI TOA,TOA,,,,TEC,(BUR VNY WHP) TO (LGB FUL SLI TOA),PQ50,,BURN19,2,ZLA,ZLA
BUR,BUR TWINE V518 KIMMO V459 SLI TOA,TOA,,,,TEC,(BUR VNY WHP) TO (LGB SNA FUL SLI TOA),JM90,,BURN21,3,ZLA,ZLA
BUR,BUR OBH J100 DBQ BAE MKG LAN SPRTN3 YIP,YIP,1100-0300,,,H,(BUR OBH),,,,1,ZLA,ZOB
BUR,BUR OBH J100 DBQ BAE MKG LAN SPRTN3 YQG,YQG,1100-0300,,,H,(BUR OBH),,,,1,ZLA,ZOB
BVL,BVL BVL BVL1 SLC,SLC,,,,SHD,SPECIAL HIGH ALTITUDE ARRIVAL ROUTE FOR SLC TERMINAL AREA--OVER BVL,,,WEST,1,,ZLC
BWG,BWG BWG RMG4 ATL,ATL,,,,SHD,TFC ORIGINATING W & N OF J186 TO NORTH OF J014,,HARTSFIELD JETS AND TURBOPROPS,NORTHWEST,1,ZME,ZTL
BWG,BWG BWG ERLIN9 ATL,ATL,,,,SHD,TRAFFIC ORIGINATING W & N OF J186 TO N OF J14,,JETS & TURBOPROPS - RNAV ONLY,NORTHWEST,2,ZME,ZTL
BWG,BWG BWG V243 GQO BUNNI2 ATL,ATL,,,,SLD,SPEC LOW ALT ARR FOR ATL - TFC ENT ZTL AIRSPACE ON V278 & N TO W OF V097,,JETS/TURBOPROPS,NORTHWEST,1,ZME,ZTL
BWG,BWG BWG WLDER6 MEM,MEM,,,,SHD,TFC ENTERING MEMPHIS ARTCC NORTH OF J118,,,NORTHEAST,1,ZME,ZME
BWI,BWI V93 LRP V39 ETX ABE,ABE,,,,TEC,,7000,,,1,ZDC,ZNY
BWI,BWI POLLA V312 PALEO V44 SIE V139 HTO V46 ACK,ACK,1100-0300,,,L,,90-170 INCL,,,1,ZDC,ZBW
BWI,BWI POLLA V312 GOLDA V268 ENO V16 JFK V229 BDR V475 V188 GON V374 MVY ACK,ACK,1100-0300,,,L,,7000`,,,2,ZDC,ZBW
BWI,BWI V268 ENO V16 JFK V229 BDR MAD V475 V188 GON V58 NEWBE DEEPO ACK,ACK,,,,TEC,,7000,SINGLE ENGINE ONLY,,1,ZDC,ZBW
BWI,BWI V268 LEEAH V229 ACY,ACY,,,,TEC,,7000,,,1,ZDC,ZDC
BWI,BWI SWANN3 OOD J42 RBV LGA LGA055 V487 CANAN V130 ALB,ALB,1100-0300,,,H,,,,,1,ZDC,ZBW
BWI,BWI V93 LRP V449 CFB V270 DNY V449 ALB,ALB,1100-0400,,,L,,,,,1,ZDC,ZBW
BWI,BWI MRB V501 THS V469 JST EWC ERI ARB,ARB,,,,L,DETROIT SATELLITE,,,,1,ZDC,ZOB
BWI,BWI JERES J211 J60 DJB LLEEO2 ARB,ARB,,,,H,WASHINGTON/BALTIMORE METRO AREA TO DET SATELLITES,,,,1,ZDC,ZOB
BWI,BWI FLUKY DCA246/080 PAUKI MOL WHINZ1 ATL,ATL,1100-0400,,,H,WASHINGTON/BALTIMORE METRO AREA,,,,1,ZDC,ZTL
BWI,BWI FLUKY DCA246 PAUKI MOL FLCON7 ATL,ATL,1100-0300,,,H,,,RNAV ONLY,,2,ZDC,ZTL
BWI,BWI FLUKY DCA246/080 PAUKI MOL J22 PSK SUG AVL,AVL,1100-0400,,,H,,,,,1,ZDC,ZTL
BWI,BWI V93 LVZ AVP,AVP,,,,TEC,,7000,,,1,ZDC,ZNY
BWI,BWI DAILY J61 HUBBS KEMPR WETRO DIW AR19 AYBID CAYSL2 BCT,BCT,,,,H,,,TURBOJETS - GPS OR DME/DME-IRU EQUI,WATER,1,ZDC,ZMA
BWI,BWI DAILY J61 HUBBS KEMPR WETRO DIW AR19 AYBID MIMMI NEUBE SWOMP SANZZ CAYSL BCT,BCT,,,,H,,,TURBOJETS,WATER,2,ZDC,ZMA
BWI,BWI DAILY J61 HUBBS J193 HCM ISO J121 CHS J79 OMN CAYSL2 BCT,BCT,,,,H,,,TURBOJETS - GPS OR DME/DME-IRU EQUI,,3,ZDC,ZMA
BWI,BWI DAILY J61 HUBBS J193 HCM ISO J121 CHS J79 OMN TUXXI1 BCT,BCT,,,,H,,,TURBOJETS,,4,ZDC,ZMA
BWI,BWI SWANN3 OOD J42 RBV J222 JFK DPK2 BDL,BDL,1100-0300,,,H,,,,,1,ZDC,ZBW
BWI,BWI V268 ENO V16 JFK V229 BDR BDR014 JUDDS BDL,BDL,,,,TEC,,7000,SINGLE ENGINE ONLY,,1,ZDC,ZBW
BWI,BWI SWANN V268 BROSS J42 RBV J222 JFK DPK DPK2 BDL,BDL,1100-0400,,,H,FROM WASHINGTON/BALTIMORE METRO AREA,,,,1,ZDC,ZBW
BWI,BWI PALEO3 SIE J121 MAD193 KEYED BDR,BDR,1100-0300,,,H,,,,,1,ZDC,ZNY
BWI,BWI PALEO3 SIE V139 RICED MAD193 KEYED BDR,BDR,1100-0300,,,L,,90-170 INCL,,,1,ZDC,ZNY
BWI,BWI V268 ENO V16 JFK V229 BDR BDR,BDR,,,,TEC,SINGLE ENGINE ONLY,7000,,,1,ZDC,ZNY
BWI,BWI V93 LRP V449 CFB BGM,BGM,1100-0300,,,L,,,,,1,ZDC,ZNY
BWI,BWI V93 LRP V499 BGM,BGM,,,,TEC,,7000,,,1,ZDC,ZNY
BWI,BWI JERES J227 BABEE CFB BGM,BGM,1100-0300,,,H,,,,,1,ZDC,ZNY
BWI,BWI V268 ENO V16 JFK V229 HFD CLOWW BGR,BGR,,,,TEC,,7000,SINGLE ENGINE AND /E. /F. /G ONLY,,1,ZDC,ZBW
BWI,BWI V268 ENO V16 JFK V229 HFD CLOWW BHB,BHB,,,,TEC,,7000,SINGLE ENGINE AND /E. /F. /G ONLY,,1,ZDC,ZBW
BWI,BWI FLUKY DCA246/080 PAUKI MOL J22 VUZ BHM,BHM,1100-0300,,,H,FROM WASHINGTON/BALTIMORE METRO AREA,,,,1,ZDC,ZTL
BWI,BWI TERPZ2 LDN J134 COLNS J6 HVQ J6 YOCKY GUITR4 BNA,BNA,1100-0300,,,H,,,RNAV ONLY,,1,ZDC,ZME
BWI,BWI LDN J134 COLNS J6 HVQ J6 YOCKY GUITR4 BNA,BNA,1100-0300,,,H,,,,,2,ZDC,ZME
BWI,BWI SWANN3 OOD J42 RBV J222 JFK ORW3 BOS,BOS,,,,H,BALTIMORE ONLY,,TURBOJET NON-RNAV,,1,ZDC,ZBW
BWI,BWI PALEO3 SIE J121 HTO V308 ORW V16 WOONS BOS,BOS,,,,H,,,PROP ONLY,,2,ZDC,ZBW
BWI,BWI SWANN3 OOD J42 RBV J222 JFK KRANN-STAR BOS,BOS,,,,H,BALTIMORE ONLY,,TURBOJETS RNAV ONLY,,3,ZDC,ZBW
BWI,BWI PALEO3 SIE V308 ORW V16 WOONS BOS,BOS,1100-0300,,,L,,90-170 INCL. PROPS,,,1,ZDC,ZBW
BWI,BWI V268 ENO V16 JFK V229 HFD HFD053 DREEM BOS,BOS,,,,TEC,NORTH,7000,SINGLE ENGINE ONLY,,1,ZDC,ZBW
BWI,BWI V268 ENO V16 JFK V229 HFD V3 WOONS BOS,BOS,,,,TEC,,7000,SINGLE ENGINE ONLY,,2,ZDC,ZBW
BWI,BWI V268 ENO V16 JFK V229 HFD FOSTY WOONS BOS,BOS,,,,TEC,,7000,SINGLE ENGINE AND /E. /F. /G ONLY,,3,ZDC,ZBW
BWI,BWI SWANN V268 BROSS J42 RBV J222 JFK ORW3 BOS,BOS,,,,H,FROM WASHINGTON/BALTIMORE METRO AREA,,TURBOJETS NON RNAV,,1,ZDC,ZBW
BWI,BWI PALEO3 SIE J121 HTO V308 ORW V16 WOONS BOS,BOS,,,,H,FROM WASHINGTON/BALTIMORE METRO AREA,,PROP ONLY,,2,ZDC,ZBW
BWI,BWI SWANN V268 BROSS J42 RBV J222 JFK KRANN-STAR BOS,BOS,,,,H,FROM WASHINGTON/BALTIMORE METRO AREA,,TURBOJETS RNAV ONLY,,3,ZDC,ZBW
BWI,BWI V93 SHILO PSB149 KOLBY V265 HAR V31 FQM V164 BUF,BUF,1100-0300,,,L,,,,,1,ZDC,ZOB
BWI,BWI JERES J220 BUF162 BUF,BUF,1100-0400,,,H,WASHINTON/BALTIMORE METRO AREA,1100-0300,,,1,ZDC,ZOB
BWI,BWI FLUKY DCA246/080 PAUKI MOL J22 VXV CHA,CHA,1100-0300,,,H,FROM WASHINGTON/BALTIMORE AREA,,,,1,ZDC,ZTL
BWI,BWI V44 MRB V143 CEROL CHO,CHO,1100-0300,,,L,,BLO 110,,,1,ZDC,ZDC
BWI,BWI FLUKY GVE CHO,CHO,1100-0300,,,L,,110-170,,,2,ZDC,ZDC
BWI,BWI DAILY J61 HUBBS J193 WEAVR J121 ISO AMYLU1 CHS,CHS,,,,H,,,DME/DME/IRU OR GPS,,2,ZDC,ZJX
BWI,BWI DAILY J61 HUBBS J193 HCM FKN J79 BLAMO AMYLU1 CHS,CHS,,,,H,,,DME/DME/IRU OR GPS,,3,ZDC,ZJX
BWI,BWI DAILY J61 HUBBS J193 WEAVR J121 ISO AMYLU1 CHS,CHS,1100-0300,,,H,,,CIVIL RNAV TURBOJETS,,4,ZDC,ZJX
BWI,BWI DAILY J61 HUBBS J193 WEAVR J121 ISO RSRVE1 CHS,CHS,1100-0300,,,H,,,MILITARY RNAV TURBOJETS,,5,ZDC,ZJX
BWI,BWI MRB V501 THS V469 JST V297 TALLS V10 YNG CXR CLE,CLE,1100-0300,,,L,,,,,1,ZDC,ZOB
BWI,BWI JERES J211 YNG CXR CLE,CLE,,,,H,WASHINGTON/BALTIMORE METRO AREA,,,,1,ZDC,ZOB
BWI,BWI AML J149 HACKS APE CMH,CMH,,,,H,,,,,1,ZDC,ZID
BWI,BWI LDN J134 COLNS BRUSH1 CVG,CVG,,,,H,WASHINGTON/BALTIMORE METRO AREA (DCA. BWI. IAD),,ALL OTHERS,,1,ZDC,ZID
BWI,BWI V31 HAR CXY,CXY,,,,TEC,,7000,,,1,ZDC,ZNY
BWI,BWI AML J149 HACKS APE DANEI2 DAY,DAY,1100-0400,,,H,,,,,1,ZDC,ZID
BWI,BWI  DCA,DCA,,,,TEC,,4000,,,1,ZDC,ZDC
BWI,BWI TERPZ2 LDN J134 HNN J134 STL J110 GCK J154 RYLIE DANDD5 DEN,DEN,1100-0300,,,H,,,,,1,ZDC,ZDV
BWI,BWI LDN J134 HNN J134 STL J110 GCK J154 RYLIE DANDD5 DEN,DEN,1100-0300,,,H,,,,,2,ZDC,ZDV
BWI,BWI MRB V501 THS V469 JST EWC YNG V6 V297 LLEEO LLEEO2 DET,DET,,,,L,WASHINGTON/BALTIMORE METRO AREA,,,,1,ZDC,ZOB
BWI,BWI JERES J211 J60 DJB LLEEO2 DET,DET,,,,H,WASHINGTON/BALTIMORE METRO AREA TO DET SATELLITES,,,,1,ZDC,ZOB
BWI,BWI TERPZ2 LDN J134 COLNS J6 HVQ J6 LIT BYP5 DFW,DFW,1100-0300,,,H,,,RNAV ONLY,,1,ZDC,ZFW
BWI,BWI LDN J134 COLNS J6 HVQ J6 LIT BYP5 DFW,DFW,1100-0300,,,H,,,,,2,ZDC,ZFW
BWI,BWI V268 ENO DOV,DOV,,,,TEC,,7000,,,1,ZDC,ZDC
BWI,BWI MRB V501 THS V469 JST EWC YNG V6 DJB GEMNI2 DTW,DTW,,,,L,WASHINGTON/BALTIMORE METRO AREA,,TURBO ONLY,,1,ZDC,ZOB
BWI,BWI MRB V501 THS V469 JST EWC YNG V6 DJB SKY SKY292 YQG197 LYNTN DTW,DTW,,,,L,WASHINGTON/BALTIMORE METRO AREA,,RECIP ONLY,,2,ZDC,ZOB
